date,base_top20_equal,spy_trend_overlay,sector_trend_overlay,spy_sector_credit_overlay,spy_sector_credit_overlay_vt25,spy_sector_credit_overlay_vt30
2018-01-09,0.0009010292586138076,0.001036183647405878,0.001561359548730591,0.0016315330115948864,0.0026104528185518167,0.0026104528185518167
2018-01-10,-0.0017820625166071354,-0.002049371894098205,-0.0021944091988008855,-0.002293034331331262,-0.0036688549301300195,-0.0036688549301300195
2018-01-11,0.004988245136378644,0.005736481906835441,0.00606143063594671,0.006333854484753302,0.010134167175605287,0.010134167175605287
2018-01-12,0.0075532077408324415,0.008686188901957305,0.008575765389265402,0.006442362094662102,0.010307779351459365,0.010307779351459365
2018-01-16,-0.005744921626603626,-0.006606659870594167,-0.006393958459443923,-0.005025111014605223,-0.00804017762336836,-0.00804017762336836
2018-01-17,0.01567632831608867,0.018027777563501962,0.018293807434284066,0.014377386687789442,0.02300381870046312,0.02300381870046312
2018-01-18,0.006787576588681041,0.007805713076983196,0.007193978507666167,0.007238478886906517,0.011581566219050429,0.011581566219050429
2018-01-19,0.004068970442888487,0.004679316009321761,0.004474410829064928,0.004688678389893387,0.00750188542382942,0.00750188542382942
2018-01-22,0.004006396271247662,0.004607355711934809,0.003924100987063462,0.004403217250440474,0.00704514760070476,0.00704514760070476
2018-01-23,0.0059104144113443745,0.006796976573046031,0.007020973590202564,0.008092908149608138,0.01294865303937302,0.01294865303937302
2018-01-24,-0.005530544852790402,-0.006360126580708961,-0.0054094464925482,-0.006235339450002037,-0.009976543120003255,-0.009976543120003255
2018-01-25,-0.0034018625534676856,-0.003912141936487839,-0.004067533172768595,-0.004372893020151367,-0.00699662883224219,-0.00699662883224219
2018-01-26,0.014961584368216154,0.017205822023448572,0.017618906976211053,0.020131844760296523,0.03221095161647444,0.03221095161647444
2018-01-29,-0.007115833368014477,-0.00818320837321665,-0.00956792575356158,-0.00793704587392586,-0.012699273398281379,-0.012699273398281379
2018-01-30,-0.01191107576524261,-0.013697737130029006,-0.014670011595453199,-0.01145994193952569,-0.0183359071032411,-0.0183359071032411
2018-01-31,0.013996046578318667,0.016095453565066465,0.013546324325312088,0.01060166113211139,0.016962657811378224,0.016962657811378224
2018-02-01,-0.003689523793868447,-0.004242952362948715,-0.004766403528348375,-0.003748957164603421,-0.005998331463365475,-0.005998331463365475
2018-02-02,-0.025242631906486197,-0.029029026692459117,-0.028884962532483474,-0.030479792309224298,-0.04876766769475886,-0.04876766769475886
2018-02-05,-0.03610216390769274,-0.041517488493846656,-0.04199922617465327,-0.048533704240613686,-0.0776539267849819,-0.0776539267849819
2018-02-06,0.024222392039529392,0.02205460067636704,0.028380045563988328,0.02855950933656265,0.04569521493850023,0.04569521493850023
2018-02-07,-0.006626270486753798,-0.0060961688478134955,-0.00784816877137526,-0.005783978387732801,-0.00833619512846658,-0.00925436542037248
2018-02-08,-0.040860847013672784,-0.03759197925257898,-0.04617569416074996,-0.047098025071324115,-0.06316992426792556,-0.07535684011411857
2018-02-09,0.024997806853723152,0.02299798230542529,0.02814957462466362,0.02848736952015959,0.03813963953886474,0.04557979123225535
2018-02-12,0.014581847626506758,0.01341529981638621,0.016564763964726222,0.01676354113230294,0.019818027336332384,0.02378944613288486
2018-02-13,0.0049354587537696285,0.004540622053468059,0.005930657408350082,0.006001825297250284,0.006866867125420747,0.008240240550504893
2018-02-14,0.021107641112212923,0.01941902982323589,0.0247001754330428,0.02499657753823932,0.028651811719791396,0.034382174063749674
2018-02-15,0.01720313116953134,0.015826880675968828,0.01940204730048197,0.01963487186808775,0.022558163602865774,0.02706979632343891
2018-02-16,0.0010188058011228035,0.0009373013370329784,0.0014322947837582458,0.0014494823211633448,0.001592986626582647,0.0019115839518991774
2018-02-20,-0.0002823927238503441,-0.00025980130594231607,-0.0004082035675019155,-0.0004131020103119373,-0.00047404649107189484,-0.00056885578928627
2018-02-21,-0.007816030415126955,-0.007190747981916798,-0.008764388693102585,-0.008869561357419817,-0.009838708211182446,-0.011806449853418936
2018-02-22,-0.001006738014898155,-0.0009261989737063023,-0.0011431978417844814,-0.0011569162158858951,-0.0012883759032831152,-0.0015460510839397376
2018-02-23,0.018454130652666264,0.01697780020045296,0.02089815138850841,0.021148929205170516,0.023402362408201538,0.02808283488984184
2018-02-26,0.016215461489964382,0.014918224570767226,0.018815653394293134,0.019041441235024645,0.021104516131790596,0.025325419358148717
2018-02-27,-0.009738932272733055,-0.00895981769091441,-0.010491172356975232,-0.010617066425258935,-0.011755858386296836,-0.014107030063556205
2018-02-28,-0.00527893579843628,-0.0048566209345613795,-0.0055025485479114015,-0.00556857913048634,-0.006105000802037029,-0.007326000962444434
2018-03-01,-0.014944029768249023,-0.0137485073867891,-0.017359703180307957,-0.017568019618471653,-0.01912988412439462,-0.022955860949273533
2018-03-02,0.012697622461533178,0.011681812664610521,0.013904627167714647,0.01407148269372722,0.015341368757752435,0.018409642509302923
2018-03-05,0.009049655478541503,0.008325683040258184,0.010287813210646876,0.010411266969174639,0.011198120388421164,0.013437744466105397
2018-03-06,0.007409818565570546,0.0068170330803249,0.009406554914147623,0.009519433573117396,0.010470634511329223,0.012564761413595062
2018-03-07,0.006124211297461733,0.005634274393664794,0.006287375152691897,0.0063628236545242,0.00699779204886322,0.008397350458635863
2018-03-08,0.004030444774376981,0.0037080091924268214,0.004175078390364782,0.004225179331049161,0.004656263401850022,0.005587516082220024
2018-03-09,0.017464565398207843,0.016067400166351203,0.020866828893766898,0.021117230840492107,0.023905765969130115,0.028686919162956133
2018-03-12,0.0023661331069153506,0.002176842458362123,0.0030606412150320783,0.0030973689096124644,0.0035111185963031836,0.004213342315563821
2018-03-13,-0.00843734215485059,-0.007762354782462539,-0.00952719774594455,-0.009641524118895883,-0.010802124826182383,-0.01296254979141886
2018-03-14,-0.002766518528016766,-0.002545197045775424,-0.0038880726630578996,-0.003934729535014594,-0.004401649792822129,-0.005281979751386556
2018-03-15,0.003385502632415904,0.003114662421822631,0.0036350369427650448,0.0036786573860782264,0.004084282628536205,0.004901139154243445
2018-03-16,-0.0014683841753727288,-0.0013509134413429095,-0.0015192856750565712,-0.0015375171031572496,-0.0017097793030901663,-0.002051735163708199
2018-03-19,-0.015574628007790626,-0.014328657767167373,-0.017298728177647864,-0.017506312915779646,-0.01946334701627826,-0.02335601641953391
2018-03-20,0.0005645228946030229,0.0005193610630347828,0.00012150435411934091,0.00012296240636877067,0.00013641628218775652,0.00016369953862530268
2018-03-21,0.0011389423015247158,0.0010478269174027392,0.0015665658861528054,0.00158536467678664,0.001717770148454692,0.00206132417814563
2018-03-22,-0.02917561891222555,-0.026841569399247502,-0.033628013847035454,-0.03403155001319987,-0.03733091904818635,-0.044797102857823595
2018-03-23,-0.024462300037454154,-0.022505316034457823,-0.028644086725842594,-0.02898781576655271,-0.03180294843211835,-0.03816353811854201
2018-03-26,0.040186841957854325,0.03697189460122596,0.04454518806379783,0.04507973032056339,0.04715006324227306,0.05658007589072768
2018-03-27,-0.035394325228149184,-0.03256277920989725,-0.0394308437329462,-0.03990401385774155,-0.04054267790177441,-0.0486512134821293
2018-03-28,-0.00974963985725797,-0.00896966866867733,-0.011589103609804302,-0.011728172853121959,-0.011269331557749738,-0.013523197869299688
2018-03-29,0.02205502962536863,0.020290627255339144,0.024345437025436532,0.02463758226974178,0.02239084950049956,0.02686901940059947
2018-04-02,-0.026127399187575565,-0.02403720725256953,-0.02818130147069583,-0.028519477088344194,-0.025871548476745707,-0.031045858172094844
2018-04-03,0.014183405427702817,0.013048732993486595,0.015781478304070888,0.015970856043719745,0.014259627584554254,0.017111553101465102
2018-04-04,0.01513007850784175,0.013919672227214408,0.01730964794036228,0.017517363715646616,0.015294301555476382,0.018353161866571658
2018-04-05,0.004928307277380958,0.004534042695190479,0.004697783583989162,0.004754156986997034,0.004140821015961871,0.004968985219154244
2018-04-06,-0.02502841581716464,-0.02302614255179147,-0.027198893943285982,-0.02752528067060542,-0.023871959575713864,-0.028646351490856634
2018-04-09,0.0023939256430655282,0.0022024115916202845,0.0020406192101396,0.0020651066406612737,0.0017928860176262872,0.002151463221151548
2018-04-10,0.020005349758045354,0.018404921777401727,0.022286643486175872,0.022554083208009983,0.01921979376124002,0.023063752513488033
2018-04-11,-0.0058269574843444185,-0.005360800885596868,-0.005729988582998184,-0.00579874844599416,-0.004966623552521726,-0.005959948263026067
2018-04-12,0.014816345983536278,0.01363103830485337,0.01596858404178719,0.016160207050288634,0.013669314633890645,0.016403177560668773
2018-04-13,-0.004488058611173447,-0.004129013922279572,-0.004969782634257034,-0.005029420025868119,-0.004254411520569068,-0.00510529382468288
2018-04-16,0.008401468822374997,0.007729351316584995,0.008706305939862631,0.008810781611140983,0.00740644148972737,0.008887729787672842
2018-04-17,0.01613551338122535,0.01484467231072732,0.01814399303120236,0.018361720947576793,0.015445454063853108,0.018534544876623725
2018-04-18,-0.0021077397628865443,-0.0019391205818556204,-0.0028187312978400583,-0.002852556073414139,-0.002398289616300468,-0.0028779475395605625
2018-04-19,-0.014812293639511729,-0.01362731014835079,-0.017056586385827546,-0.017261265422457487,-0.014424032882512396,-0.017308839459014878
2018-04-20,-0.007878375978126956,-0.007248105899876797,-0.008483859828719017,-0.008585666146663645,-0.007202894988228842,-0.00864347398587461
2018-04-23,-0.004091467864533464,-0.003764150435370787,-0.0045267983597674505,-0.004581119940084659,-0.003823714256107164,-0.004588457107328593
2018-04-24,-0.015488777526034765,-0.014249675323951981,-0.017499816051281453,-0.017709813843896836,-0.014740890600862764,-0.017689068721035314
2018-04-25,-0.003351955631430856,-0.003083799180916388,-0.003301777872118588,-0.003341399206584011,-0.0027809197310113237,-0.0033371036772135883
2018-04-26,0.017848103367450203,0.016420255098054188,0.019204336342006145,0.019434788378110215,0.01608454501294237,0.019301454015530843
2018-04-27,-0.0014651011927858879,-0.0013478930973630163,-0.0013320028150349056,-0.0013479868488153238,-0.0011170929877867336,-0.0013405115853440798
2018-04-30,-0.006023063376829094,-0.005541218306682766,-0.007439165367963061,-0.00752843535237862,-0.006191872715228353,-0.007430247258274022
2018-05-01,0.009825514603900059,0.009039473435588051,0.010992286007715898,0.011124193439808486,0.009214682165498075,0.011057618598597694
2018-05-02,-0.006442346218164903,-0.00592695852071171,-0.007046908452153463,-0.007131471353579308,-0.005913590414103745,-0.007096308496924491
2018-05-03,0.0018290708499804245,0.0016827451819819896,0.0017246117464752137,0.0017453070874329155,0.0014472731803652104,0.001736727816438252
2018-05-04,0.017429266392496222,0.016034925081096527,0.01798159725362259,0.018197376420666066,0.015111247234177677,0.018133496681013214
2018-05-07,0.010909551644934939,0.010036787513340145,0.010374888858816881,0.010499387525122686,0.008720884049887339,0.010465060859864804
2018-05-08,0.004204788838260269,0.0038684057311994475,0.005807334718614599,0.005877022735237974,0.004937947796863451,0.00592553735623614
2018-05-09,0.01922490848413917,0.01768691580540803,0.019623921466897995,0.01985940852450078,0.01767176620105814,0.021206119441269766
2018-05-10,0.012046919064156725,0.01108316553902419,0.012292836931088224,0.012440350974261284,0.011298180402994226,0.013557816483593076
2018-05-11,-0.003475698827115921,-0.003197642920946648,-0.0038027788057591536,-0.0038484121514282647,-0.003481529995882931,-0.004177835995059518
2018-05-14,-2.5613922685391606e-05,-2.356480887056011e-05,-0.0003643449012053204,-0.00036871704001978513,-0.000422203550571811,-0.0005066442606861732
2018-05-15,-0.00945157460849778,-0.008695448639817957,-0.010418759221638787,-0.010543784332298451,-0.010385479140161212,-0.012462574968193457
2018-05-16,0.004491617202117576,0.0041322878259481685,0.005091404896937924,0.0051525017557011825,0.005091693072807686,0.006110031687369222
2018-05-17,-0.0020917633793775233,-0.0019244223090273216,-0.002487763883505005,-0.002517617050107064,-0.0024862967405114796,-0.0029835560886137765
2018-05-18,-0.005347505124003954,-0.004919704714083638,-0.006878314773892868,-0.0069608545511795844,-0.007003298819172124,-0.008403958583006556
2018-05-21,0.009839881115088843,0.009052690625881732,0.011390811469138708,0.011527501206768376,0.011680600581884993,0.014016720698261992
2018-05-22,-0.004329385756781706,-0.0039830348962391696,-0.004897530905165153,-0.004956301276027136,-0.0050201858208508065,-0.006024222985020967
2018-05-23,0.00892642686805491,0.00821231271861052,0.010122972677075626,0.010244448349200535,0.010327882713275047,0.012393459255930056
2018-05-24,0.0025814536697987803,0.0023749373762148767,0.003846147835140279,0.003892301609161964,0.003931275846805688,0.004717531016166825
2018-05-25,-0.0019468406172512224,-0.0017910933678711245,-0.0024820988307415735,-0.002511884016710473,-0.0025349122498243746,-0.0030418946997892485
2018-05-29,-0.008262848078671399,-0.007601820232377686,-0.009645698916907617,-0.009761447303910507,-0.009986821119058156,-0.01198418534286979
2018-05-30,0.010496147568880454,0.009656455763370016,0.012433350947104176,0.012582551158469426,0.012984981787859002,0.015581978145430801
2018-05-31,-0.0032660159755272537,-0.003004734697485072,-0.003798430548382724,-0.0029896590138679497,-0.003089663875742441,-0.0037075966508909293
2018-06-01,0.017235980604692436,0.015857102156317048,0.018671252435396937,0.018554264453869013,0.019113271260810253,0.022935925512972303
2018-06-04,0.004509578058674349,0.004148811813980402,0.005447121069309803,0.0055124865221415215,0.005733496621107663,0.006880195945329195
2018-06-05,0.0005099304424652993,0.00046913600706807604,-0.0003330208274696405,-0.00033701707739927715,-0.00035373262898608614,-0.0004244791547833038
2018-06-06,0.0064816601100536435,0.0059631273012493505,0.007724157111497841,0.007816846996835814,0.008120615979481554,0.009744739175377864
2018-06-07,-0.01098701001276386,-0.010108049211742753,-0.013117194689687138,-0.013274601025963378,-0.01383350814507113,-0.016600209774085356
2018-06-08,0.004279751879667765,0.003937371729294342,0.004712189909227619,0.00476873618813835,0.004964469733511914,0.005957363680214296
2018-06-11,-0.002099898998707536,-0.0019319070788109327,-0.003021932370701851,-0.003058195559150274,-0.0031715101353237156,-0.0038058121623884573
2018-06-12,0.008198815049891577,0.009198637307375314,0.009588729419781752,0.010891602038692914,0.0114136408366585,0.0136963690039902
2018-06-13,0.0034822924491299803,0.004004636316499478,0.00286411459763693,0.003301396319304314,0.003464337237713049,0.004157204685255661
2018-06-14,-0.0011962547388222862,-0.0013756929496456286,-0.0019010053446787034,-0.002191243343781763,-0.0022991975369046373,-0.002759037044285563
2018-06-15,-0.0013434120372668242,-0.0015449238428568476,-0.0024021650716345546,-0.002768918161444676,-0.002906835006837529,-0.0034882020082050327
2018-06-18,-0.004425972790099799,-0.005089868708614767,-0.004828338968312461,-0.005734295288570089,-0.006018866219342455,-0.0072226394632109465
2018-06-19,-0.005267412006909508,-0.006057523807945934,-0.005541471507349584,-0.006547363255459431,-0.0068708966336226765,-0.00824507596034721
2018-06-20,-0.003519116745309414,-0.004046984257105827,-0.004447695136158285,-0.005157070983353149,-0.00545483916665183,-0.006545806999982194
2018-06-21,-0.004848679555808674,-0.005575981489179973,-0.005189995726217408,-0.006321784511184692,-0.006688721028273664,-0.008026465233928397
2018-06-22,-0.00565717858590901,-0.0065057553737953595,-0.006354286827493987,-0.007677679635267347,-0.008118055071635552,-0.009741666085962655
2018-06-25,-0.016929570640311708,-0.01946900623635846,-0.01876935416554242,-0.022678404698444753,-0.0251167740447626,-0.030140128853715118
2018-06-26,0.004269382425284364,0.004909789789077017,0.004848257881104089,0.005857993479176553,0.006645434911649598,0.007974521893979519
2018-06-27,-0.01655647564700781,-0.01903994699405898,-0.018503028361358236,-0.02235661182716866,-0.02734110644929516,-0.0328093277391542
2018-06-28,0.014506030969436106,0.016681935614851515,0.015963647475278012,0.0192883598825308,0.025437396958182933,0.03052487634981952
2018-06-29,0.0014658600697829184,0.0016857390802503555,0.0016125694024356416,0.0019484155496358193,0.0024924457624710713,0.002990934914965283
2018-07-02,0.007522808141716692,0.0086512293629742,0.007364453504742879,0.009250172506528835,0.012179856039867924,0.014615827247841502
2018-07-03,-0.008133902301085457,-0.009353987646248271,-0.008340558726580561,-0.010042220211854578,-0.013969446351413114,-0.016091105628156226
2018-07-05,0.011159879118593754,0.012833860986382813,0.012329289496024343,0.014897082465865635,0.020798138749023927,0.023835331945385018
2018-07-06,0.011166417440947572,0.012841380057089706,0.012345815961354676,0.013440955327629742,0.01899122543162964,0.021505528524207576
2018-07-09,0.006602380009531425,0.0075927370109611396,0.006990996489253371,0.007679086694888545,0.010692217779501672,0.01228653871182167
2018-07-10,0.002911399678984709,0.003348109630832415,0.0034775284821261516,0.004081785398285496,0.00587616483220074,0.006530856637256794
2018-07-11,-0.0055086877042987495,-0.0063349908599435656,-0.006706334905873112,-0.008103047963041175,-0.011790090293336443,-0.012964876740865881
2018-07-12,0.0080507322099418,0.00925834204143307,0.008052567560357538,0.00872514310763682,0.013153177271973914,0.013960228972218911
2018-07-13,0.0010022875020267604,0.0011526306273307743,0.0012474518755091941,0.00137023257191758,0.0020454502619778967,0.0021923721150681284
2018-07-16,-0.004785655169155297,-0.005503503444528593,-0.004772228887429784,-0.005241936455090195,-0.007963903080646977,-0.008387098328144308
2018-07-17,0.01190196144197922,0.013687255658276104,0.013289849196078429,0.014597905219314498,0.022174077778647515,0.02335664835090319
2018-07-18,0.0015663952629406095,0.0018013545523817012,0.001248998954084333,0.001372197564352739,0.002085242316358664,0.002195516102964381
2018-07-19,-0.004815195881470792,-0.00553747526369141,-0.00498308598034014,-0.005481640171571802,-0.008431272127243893,-0.008770624274514888
2018-07-20,-0.001665441825529291,-0.0019152580993586842,-0.0014911248544181976,-0.0017569782550259777,-0.0027017206870862563,-0.002811165208041564
2018-07-23,0.000613131953042776,0.0007051017459991926,0.0010440977986638162,0.0012007124684633884,0.001845671780887517,0.0019211399495414206
2018-07-24,-0.004780895221516139,-0.005498029504743559,-0.005497043022247951,-0.006321599475585141,-0.010025757378559997,-0.010114559160936225
2018-07-25,0.014595888259019845,0.014445888259019846,0.015593213589313188,0.015438052298990607,0.024526966641243132,0.024700883678384966
2018-07-26,0.000520401173195869,0.0004484613491752498,0.0022390377606174234,0.0024197321343874556,0.0038595567388255087,0.003871571415019929
2018-07-27,-0.013914241467997307,-0.016001377688196903,-0.013479037603527455,-0.014872610153983258,-0.02379617624637321,-0.02379617624637321
2018-07-30,-0.022150206098455333,-0.02547273701322363,-0.02309874691427709,-0.026605743623863698,-0.04256918979818193,-0.04256918979818193
2018-07-31,0.008819750672282788,0.008697023399555515,0.007887816368153897,0.0077501404150747185,0.012400224664119552,0.012400224664119552
2018-08-01,-0.002105632065831671,-0.002105632065831671,-0.0018253785087189783,-0.0018253785087189783,-0.0028606363843262134,-0.002920605613950365
2018-08-02,0.011343721929748397,0.012945280219210655,0.01323228612751044,0.014435872060671411,0.022132267254422227,0.023097395297074254
2018-08-03,0.004744053016805425,0.0054556609693262375,0.0046380059674439355,0.005094502617782905,0.007839966523526299,0.00815120418845265
2018-08-06,0.003873232836405886,0.004454217761866768,0.005236408937181329,0.005751803517612562,0.008719252063942928,0.0092028856281801
2018-08-07,0.0030732675737519246,0.003534257709814713,0.0031124838464913623,0.003418830681775946,0.005268801698413615,0.005470129090841511
2018-08-08,0.0018205077117730555,0.0020935838685390133,0.0020242477675824658,0.0020680544140665616,0.0032362678962041098,0.0033088870625064995
2018-08-09,-0.002797011145285551,-0.003216562817078383,-0.003177056756533249,-0.003337236625828338,-0.005218374563929331,-0.0053395786013253396
2018-08-10,-0.004015090211810177,-0.004617353743581703,-0.006150472537431943,-0.00644668671455842,-0.010353828621222128,-0.01031469874329347
2018-08-13,-0.002588423523112348,-0.0029766870515791992,-0.003083068020113205,-0.003227846149206558,-0.005164553838730494,-0.005164553838730494
2018-08-14,0.0055755811904619965,0.006411918369031295,0.00648621262231342,0.006795140219420133,0.010872224351072211,0.010872224351072211
2018-08-15,-0.013951160821490862,-0.01604383494471449,-0.01487788949355922,-0.01603181336381005,-0.02565090138209608,-0.02565090138209608
2018-08-16,0.007034807776315279,0.008090028942762572,0.007538527103041745,0.008108912045295987,0.012974259272473579,0.012974259272473579
2018-08-17,-0.006081120780784642,-0.006993288897902338,-0.006974337946771825,-0.00601846608394933,-0.009621691533657004,-0.009629545734318928
2018-08-20,0.0015242150597645757,0.001752847318729263,0.001588978080455646,0.001307709978078979,0.0020794927033524345,0.0020923359649263652
2018-08-21,0.008540253178799511,0.009821291155619439,0.010352622073255581,0.008514790551648896,0.013568441671930683,0.013623664882638236
2018-08-22,0.005798567711615106,0.006668352868357373,0.0063686839375407915,0.005112805462174174,0.008186189484027953,0.008180488739478678
2018-08-23,0.0016866636804940501,0.0019396632325681573,0.002646865485209026,0.002132267960654432,0.0034116287370470903,0.0034116287370470903
2018-08-24,0.011792287719482228,0.013561130877404567,0.01260395591027673,0.013238031564840064,0.0211808505037441,0.0211808505037441
2018-08-27,0.0069199306941095965,0.007957920298226033,0.007555074937547807,0.008263384061858847,0.013221414498974163,0.013221414498974163
2018-08-28,0.0004366022086068715,0.0005020925398979021,0.001067027067501597,0.0011703215796872552,0.001862255521482852,0.0018725145274996083
2018-08-29,0.007763529911154506,0.008928059397827684,0.008776195161264636,0.009403005158108215,0.015049742585262357,0.01504480825297315
2018-08-30,-0.012927357311982222,-0.014866460908779558,-0.010908634776787707,-0.011637013272642003,-0.018619221236227206,-0.018619221236227206
2018-08-31,-0.0005162635309348161,-0.000593703060575039,0.0004919684795573303,0.0005290973141222128,0.0008465557025955387,0.0008465557025955387
2018-09-04,0.0012692211293137033,0.0014596042987107584,0.0015205267292534381,0.0015910996998095045,0.0025457595196952086,0.0025457595196952086
2018-09-05,-0.012021668617246926,-0.013824918909833967,-0.012803977676186603,-0.013759846249462701,-0.022015753999140325,-0.022015753999140325
2018-09-06,-0.006514843040184141,-0.007492069496211762,-0.00864661725755722,-0.00928913718595417,-0.014862619497526671,-0.014862619497526671
2018-09-07,0.00611290766103142,0.0070298438101861335,0.006713550538133809,0.007211089894665381,0.01153774383146461,0.01153774383146461
2018-09-10,0.01045811031417559,0.012026826861301926,0.013262455419292017,0.014245332288671688,0.02279253166187471,0.02279253166187471
2018-09-11,-0.0023492497943584127,-0.0027016372635121754,-0.002720076290823228,-0.0030064623959908574,-0.004810339833585374,-0.004810339833585374
2018-09-12,-0.00099393432578215,-0.0011430244746494726,-0.0016772517891473818,-0.001653874623356881,-0.0026461993973710095,-0.0026461993973710095
2018-09-13,0.00719476614262957,0.008273981064024003,0.008122730964302034,0.008424704288894193,0.013479526862230704,0.013479526862230704
2018-09-14,0.004156127267519029,0.0047795463576468826,0.0046780447740856785,0.0034685500249371616,0.005549680039899458,0.005549680039899458
2018-09-17,-0.009971543545554405,-0.01146727507738757,-0.010879562356537646,-0.011967267265637689,-0.0191476276250203,-0.0191476276250203
2018-09-18,0.0073030982482801725,0.008398562985522197,0.008469960940482135,0.009084552051492611,0.014535283282388175,0.014535283282388175
2018-09-19,-0.0035774108058836047,-0.004114022426766145,-0.0046069908390253145,-0.0049412799388296475,-0.007887804253446816,-0.00790604790212744
2018-09-20,0.00743126931712257,0.008545959714690955,0.008361935399846013,0.008968688040584476,0.014273058311463114,0.014349900864935162
2018-09-21,0.0013996678562055386,0.0016096180346363697,0.0010152892117744113,0.0010348856172209787,0.0016480936459191005,0.0016558169875535661
2018-09-24,0.0014789252218305544,0.0017007640051051372,0.0016314170204163774,0.0017071367977352797,0.0027111256417042206,0.002731418876376449
2018-09-25,0.0007737125840297452,0.0008897694716342075,0.00047550965463707387,0.0004975797229957567,0.000784210408876399,0.0007961275567932117
2018-09-26,-0.0020357967426755134,-0.002341166254076841,-0.0032655790591605677,-0.003417146019712324,-0.005467995804838828,-0.00546743363153972
2018-09-27,0.00027155101908378146,0.0003122836719463486,-0.0002517484834335561,-0.000263433012200514,-0.00042149281952082206,-0.00042149281952082206
2018-09-28,0.0034828391187929813,0.004005264986611932,0.0037365277742319072,0.003913780322275563,0.006262048515640902,0.006262048515640902
2018-10-01,0.003383510920470347,0.0038910375585408997,0.005175372352043653,0.005396881500940588,0.00863501040150494,0.00863501040150494
2018-10-02,-0.008477862517658833,-0.009749541895307655,-0.009854013644354592,-0.010609753617409576,-0.016975605787855317,-0.016975605787855317
2018-10-03,-0.0009468012360746737,-0.0010888214214858746,-0.0009264113276527201,-0.001214574153827218,-0.0019433186461235482,-0.0019433186461235482
2018-10-04,-0.015466742342229268,-0.017786753693563657,-0.01715103041191616,-0.020264297337505562,-0.03242287574000891,-0.03242287574000891
2018-10-05,-0.011641105644589554,-0.013387271491277986,-0.013762367623288033,-0.015893870931898202,-0.025430193491037117,-0.025430193491037117
2018-10-08,-0.011494571065322198,-0.01321875672512052,-0.012406637074153338,-0.014300833495052232,-0.022881333592083577,-0.022881333592083577
2018-10-09,-0.004393709720079872,-0.005052766178091852,-0.004764633947909588,-0.005492079468970711,-0.008787327150353135,-0.008787327150353135
2018-10-10,-0.041986723107979934,-0.04828473157417691,-0.048135185940503755,-0.05548427630099755,-0.08877484208159608,-0.08877484208159608
2018-10-11,-0.016824089797611925,-0.019347703267253713,-0.019483416922620966,-0.022458068182356333,-0.03593290909177013,-0.03593290909177013
2018-10-12,0.024213184808056086,0.02784516252926449,0.0268090690013845,0.028705910496193556,0.039777640418633714,0.04592945679390968
2018-10-15,-0.011034935051038553,-0.007170961030623131,-0.008104107571435785,-0.005392141962216308,-0.007367502265045922,-0.008627427139546093
2018-10-16,0.028543560357463665,0.03227509441108321,0.031769270210316045,0.034543249688725366,0.04463358020420086,0.05354766826603219
2018-10-17,0.0005117108589940924,0.0005884674878432056,-0.00025551385922049615,-0.0002806628611122777,-0.00038677388738828696,-0.00046412866486594443
2018-10-18,-0.021120016435655843,-0.024288018901004217,-0.022540203494149195,-0.024723990976072127,-0.030376318405614566,-0.03645158208673746
2018-10-19,-0.013462075736991267,-0.015481387097539958,-0.014445241272314419,-0.01757488302378468,-0.0215465323280141,-0.025855838793616914
2018-10-22,0.0023403771611393617,0.0026914337353102645,0.002974871706015383,0.00328010825833612,0.003871368756751884,0.004645642508102261
2018-10-23,-0.006349339216076952,-0.007301740098488493,-0.005217495856699654,-0.005900912466254684,-0.006975465047358887,-0.008370558056830667
2018-10-24,-0.04221731070417054,-0.04854990730979611,-0.04632096399981576,-0.05238834134663729,-0.061788225374301696,-0.07414587044916204
2018-10-25,0.02684322784878606,0.015555936709271632,0.029044198168107955,0.016863131804090575,0.020148032386568215,0.02417763886388186
2018-10-26,-0.02040024044914415,-0.012240144269486488,-0.01478241574309534,-0.008869449445857205,-0.009610150374306476,-0.011532180449167768
2018-10-29,-0.020081605355873725,-0.012048963213524229,-0.013130103752742518,-0.00787806225164551,-0.00840824116944566,-0.01008988940333479
2018-10-30,0.019685581596565804,0.011811348957939482,0.0133212906031475,0.0079927743618885,0.008719327789575968,0.010463193347491158
2018-10-31,0.0117241498215891,0.007034489892953455,0.007277466708732181,0.004366480025239309,0.004767990348226816,0.005721588417872178
2018-11-01,0.02842477098639646,0.017054862591837867,0.019636837235570546,0.01178210234134233,0.012821247625124849,0.015385497150149823
2018-11-02,-0.009165124237760152,-0.005499074542656092,-0.006162239324931074,-0.0036973435949586436,-0.004062705482624101,-0.004875246579148919
2018-11-05,-0.0006463251957661657,-0.00038779511745969895,-0.0018165270247979622,-0.0010899162148787778,-0.0011895540843689183,-0.001427464901242702
2018-11-06,0.0069029971190386645,0.004141798271423201,0.00463568974446062,0.0027814138466763713,0.003044024674390249,0.003652829609268298
2018-11-07,0.02213533660397056,0.013281201962382328,0.016025009472218535,0.009615005683331122,0.010531682613084476,0.012638019135701376
2018-11-08,-0.0030169169783920407,-0.004019454525150846,-0.0014707020635163,-0.002098041244011487,-0.002297491343576829,-0.0027569896122921953
2018-11-09,-0.022578609882984116,-0.02596540136543172,-0.02390054074979942,-0.02624806967959568,-0.028598172575487472,-0.03431780709058497
