date,daily_return
2016-09-21,0.019456072678456664
2016-09-22,0.004685218326304182
2016-09-23,-0.005603441086804269
2016-09-26,-0.009085290833472046
2016-09-27,0.010534863664363903
2016-09-28,0.0052845454000927244
2016-09-29,-0.014380205032554626
2016-09-30,0.011437036127130162
2016-10-03,-0.002817858870893896
2016-10-04,-0.0024827720543440994
2016-10-05,0.00493827824173884
2016-10-06,-0.003369291766026382
2016-10-07,-0.0028519534324688072
2016-10-10,0.0023297264801937123
2016-10-11,-0.023495036790799805
2016-10-12,0.0017217075075910138
2016-10-13,-0.005829616346336477
2016-10-14,-0.0012513665196792084
2016-10-17,-0.005935489388442353
2016-10-18,0.009174554060658237
2016-10-19,0.0003864598601643563
2016-10-20,0.002125619316235257
2016-10-21,-0.0035361720717856913
2016-10-24,0.009136075148767247
2016-10-25,-0.006287240854369008
2016-10-26,-0.00046665246203894065
2016-10-27,-0.001730801508732737
2016-10-28,-0.02936667931661248
2016-10-31,-0.00039013367185675857
2016-11-01,-0.006546314557148263
2016-11-02,-0.003420469227877119
2016-11-03,-0.005451737410886415
2016-11-04,0.0007377007879218606
2016-11-07,0.028405627582049606
2016-11-08,-0.00014631022404786804
2016-11-09,0.015245078811883441
2016-11-10,-0.01052478789789382
2016-11-11,0.022568397470069723
2016-11-14,-0.004169362134653664
2016-11-15,0.011916711315015878
2016-11-16,0.00796215314532043
2016-11-17,0.008852652533758958
2016-11-18,-0.0012992900709389243
2016-11-21,0.003077526971539878
2016-11-22,-0.019913207081034015
2016-11-23,0.0044941959841824685
2016-11-25,0.005956820022174445
2016-11-28,-0.007827311693387228
2016-11-29,-0.003970530640344314
2016-11-30,-0.0030308612749292353
2016-12-01,-0.02663395902018132
2016-12-02,0.004344159291592722
2016-12-05,0.009665748254511502
2016-12-06,0.008315993027967627
2016-12-07,0.01660949759640812
2016-12-08,0.007753618567972426
2016-12-09,0.00010472634768871294
2016-12-12,-0.005167843388651317
2016-12-13,0.005073656286307603
2016-12-14,-0.0067602610616626715
2016-12-15,0.006478289369236015
2016-12-16,-0.004059889744605152
2016-12-19,0.004136940024165851
2016-12-20,0.0023504654014478567
2016-12-21,-0.0017597153155389032
2016-12-22,0.010130037756477769
2016-12-23,0.0030089511961407145
2016-12-27,0.005902029372852481
2016-12-28,-0.014558853333242644
2016-12-29,-0.001488329770478912
2016-12-30,-0.009690645607204179
2017-01-03,0.0069980153856501245
2017-01-04,0.00850117088447319
2017-01-05,-0.0013691101246085379
2017-01-06,0.007362486880403876
2017-01-09,0.005320706495682651
2017-01-10,0.0032023026931089185
2017-01-11,0.0016554356357237991
2017-01-12,-0.005091877513726155
2017-01-13,0.004562790089162147
2017-01-17,-0.007107243147802427
2017-01-18,0.007437469796122941
2017-01-19,-0.0015781157068467746
2017-01-20,0.003072972638721736
2017-01-23,-0.005955943412255082
2017-01-24,0.023438265747443815
2017-01-25,0.014386618696327411
2017-01-26,-0.013120974058104877
2017-01-27,0.0032750169004328727
2017-01-30,-0.0034239887519902563
2017-01-31,0.004609760978837981
2017-02-01,0.00280360686602181
2017-02-02,-0.0011815061425495058
2017-02-03,0.00914723628386423
2017-02-06,-0.0019028124017485156
2017-02-07,0.005392565755892057
2017-02-08,0.008203086313626179
2017-02-09,0.006109786679423973
2017-02-10,0.0005555332495856267
2017-02-13,0.004237471482905267
2017-02-14,0.0017756318883486982
2017-02-15,0.0064143746491419655
2017-02-16,0.0005279264789382134
2017-02-17,0.004241350385971113
2017-02-21,0.009527699677850937
2017-02-22,-0.006098176233619873
2017-02-23,-0.009308601234072645
2017-02-24,0.002289539167813082
2017-02-27,0.0032023024307882577
2017-02-28,-0.007757118980746746
2017-03-01,-0.004833740764858031
2017-03-02,-0.007031558004517241
2017-03-03,0.00505522750826295
2017-03-06,-0.002306621886735583
2017-03-07,-0.003950220938681521
2017-03-08,-0.00048745541486884807
2017-03-09,-0.0005006904659903277
2017-03-10,0.0047723773098072115
2017-03-13,0.0022801258509586447
2017-03-14,-0.006422611467688468
2017-03-15,0.01124613905531381
2017-03-16,0.0015182411784707519
2017-03-17,0.008324587826718731
2017-03-20,0.0010840635717472786
2017-03-21,-0.0165467930174307
2017-03-22,0.011041359525070517
2017-03-23,0.0031197533397802606
2017-03-24,0.010823288116095047
2017-03-27,0.004569367650112564
2017-03-28,0.00635510802321302
2017-03-29,0.002276408153413017
2017-03-30,0.003929488839079449
2017-03-31,-0.004606002462923654
2017-04-03,-0.009298119624089945
2017-04-04,-0.005266416204559351
2017-04-05,-0.009803055407129961
2017-04-06,0.0065711659640644605
2017-04-07,-0.0005095343618959032
2017-04-10,-0.0045434833712967694
2017-04-11,-0.002333741241701748
2017-04-12,-0.010680570209779049
2017-04-13,-0.005409816108347237
2017-04-17,0.007649721989905654
2017-04-18,-0.00515704550760289
2017-04-19,-0.002583394391732372
2017-04-20,0.011439113379859193
2017-04-21,-0.00469853009735586
2017-04-24,0.01075943619849536
2017-04-25,0.00645772996817155
2017-04-26,-0.00852103160795855
2017-04-27,0.008313543389365529
2017-04-28,-0.004175654896986609
2017-05-01,0.0058248221799503215
2017-05-02,-0.007385585700457757
2017-05-03,0.0025932989757886595
2017-05-04,0.011554262423305173
2017-05-05,0.00709504187614846
2017-05-08,-0.003619716330502061
2017-05-09,0.010001132329674695
2017-05-10,0.012650626060222154
2017-05-11,-0.00023035398642543497
2017-05-12,0.0014116097464734597
2017-05-15,0.009419310846910355
2017-05-16,0.0023281720222373113
2017-05-17,-0.03208093393585592
2017-05-18,0.005342753388915948
2017-05-19,0.02080781387054867
2017-05-22,0.014663524887384548
2017-05-23,0.0038123605611655943
2017-05-24,0.007877831475956935
2017-05-25,0.005106178691838256
2017-05-26,0.00334508820270133
2017-05-30,0.0037300470702440634
2017-05-31,-0.00035011113339292947
2017-06-01,0.023445202224552823
2017-06-02,0.0020404579316192425
2017-06-05,-0.0006407961340212679
2017-06-06,0.0019165495592328215
2017-06-07,0.004550504704349294
2017-06-08,0.004408339788662573
2017-06-09,-0.02178043395039785
2017-06-12,0.0043154768548314786
2017-06-13,0.00940037822027162
2017-06-14,-0.004800508096240871
2017-06-15,-0.0054696702965634685
2017-06-16,0.0006556447760718396
2017-06-19,0.014721477216691708
2017-06-20,-0.008570631647793071
2017-06-21,0.009577801143839203
2017-06-22,0.0017660562372553415
2017-06-23,0.006647729533540579
2017-06-26,-0.0011427289244225391
2017-06-27,-0.017890344971471097
2017-06-28,0.012795826141816125
2017-06-29,-0.01723637342741037
2017-06-30,-0.004513819439456128
2017-07-03,-0.00840519178901923
2017-07-05,0.012447497518525676
2017-07-06,-0.008803063441770837
2017-07-07,0.014823035176749705
2017-07-10,0.006341907796371376
2017-07-11,0.006053438587015669
2017-07-12,0.008812331723005096
2017-07-13,0.0009909729593791713
2017-07-14,0.006525928400756723
2017-07-17,-0.005278385387244524
2017-07-18,0.001545864074762308
2017-07-19,0.004468795103293046
2017-07-20,-0.0006239939131996647
2017-07-21,0.00801833756157786
2017-07-24,0.0038410393197122424
2017-07-25,-0.0037968726887621903
2017-07-26,0.0015027441955922619
2017-07-27,-0.010820121218352872
2017-07-28,-0.008142855472746999
2017-07-31,-0.006454568060011287
2017-08-01,0.004158447204989613
2017-08-02,-0.005973571089329237
2017-08-03,-0.0009726662981211173
2017-08-04,-0.004384299233570856
2017-08-07,0.008185815295519252
2017-08-08,-0.002009518617469433
2017-08-09,-0.0035094381146163218
2017-08-10,-0.02428285520411753
2017-08-11,0.003265914166755205
2017-08-14,0.021614614978559054
2017-08-15,0.0021584973682185612
2017-08-16,0.007568528290936082
2017-08-17,-0.022344689037981678
2017-08-18,0.0016448168761658897
2017-08-21,-0.001352401393395715
2017-08-22,0.01604599643378132
2017-08-23,-0.0035538462452790907
2017-08-24,-0.00028012973076672095
2017-08-25,-0.0026892414153425223
2017-08-28,0.006540121685509415
2017-08-29,0.0007809024471401489
2017-08-30,0.011226743644349111
2017-08-31,0.004240036001804944
2017-09-01,0.013118736343987917
2017-09-05,-0.008628970877175986
2017-09-06,0.0006366897658935009
2017-09-07,0.003196834319293363
2017-09-08,-0.002430557613012448
2017-09-11,0.015637481518773817
2017-09-12,0.0025969998680804157
2017-09-13,0.0007037565639193783
2017-09-14,-0.0030803986134370263
2017-09-15,0.001416251000215444
2017-09-18,0.008856793467126919
2017-09-19,0.001088566649102045
2017-09-20,-0.010276186265581121
2017-09-21,-0.006372381546863212
2017-09-22,0.0016358725295322796
2017-09-25,-0.018062947152451218
2017-09-26,-0.001361427166329491
2017-09-27,0.018726315198047107
2017-09-28,0.004074350456066879
2017-09-29,0.009306582638064501
2017-10-02,0.004099576847813445
2017-10-03,0.0017658448100731888
2017-10-04,0.0004234274496420725
2017-10-05,0.004891532314532909
2017-10-06,0.003332029486546018
2017-10-09,-0.0007961191603760955
2017-10-10,0.00644316096747336
2017-10-11,0.000532275072210541
2017-10-12,-0.0019115138400175229
2017-10-13,0.004358615243429549
2017-10-16,-0.0012413538660638393
2017-10-17,-0.0016283487089516183
2017-10-18,0.005460121554430144
2017-10-19,0.009390656256174624
2017-10-20,0.007131244400299357
2017-10-23,-0.0011307277092671797
2017-10-24,0.0037481525979298365
2017-10-25,-0.004155924885501662
2017-10-26,0.00670803134456973
2017-10-27,0.010096393412120144
2017-10-30,-0.0004902447723858079
2017-10-31,0.00598706552768689
2017-11-01,-0.006975139158244053
2017-11-02,-0.0027931921157357763
2017-11-03,0.007612629465535309
2017-11-06,0.0005486905534933101
2017-11-07,0.001633859219924894
2017-11-08,0.007366361715286549
2017-11-09,-0.013668715873833457
2017-11-10,0.008222650710977893
2017-11-13,0.0011395537908432509
2017-11-14,-0.0017200375376262458
2017-11-15,-0.006367006816573929
2017-11-16,0.009505958822262284
2017-11-17,0.001119877239077278
2017-11-20,0.005841208292579666
2017-11-21,0.016290809101758747
2017-11-22,-0.0009376160269829179
2017-11-24,0.005156782889028289
2017-11-27,-0.008660702112378989
2017-11-28,0.00562544395466409
2017-11-29,-0.02992472506556841
2017-11-30,0.004791907825828451
2017-12-01,-0.007459975074952464
2017-12-04,-0.021535862409147996
2017-12-05,0.0023927572965835274
2017-12-06,0.006188571575259986
2017-12-07,0.004704207332592131
2017-12-08,0.005019551101527063
2017-12-11,0.0077439026161755286
2017-12-12,-0.0014640845285427537
2017-12-13,-0.0016279792880194391
2017-12-14,-0.0012184458156415559
2017-12-15,0.009809361210878973
2017-12-18,0.003531004112008778
2017-12-19,-0.0030770384424628166
2017-12-20,8.678840546475077e-05
2017-12-21,-0.0003825574399956085
2017-12-22,-0.0012148401117469565
2017-12-26,-0.001199940360031981
2017-12-27,0.0022953578977215595
2017-12-28,0.0011759379742228388
2017-12-29,-0.006196574763746204
2018-01-02,0.01472408194454364
2018-01-03,0.012741458724420408
2018-01-04,0.0027503998718812366
2018-01-05,0.015444870072945953
2018-01-08,0.004352783777682728
2018-01-09,0.0009010292586138076
2018-01-10,-0.0017820625166071354
2018-01-11,0.004988245136378644
2018-01-12,0.0075532077408324415
2018-01-16,-0.005744921626603626
2018-01-17,0.01567632831608867
2018-01-18,0.006787576588681041
2018-01-19,0.004068970442888487
2018-01-22,0.004006396271247662
2018-01-23,0.0059104144113443745
2018-01-24,-0.005530544852790402
2018-01-25,-0.0034018625534676856
2018-01-26,0.014961584368216154
2018-01-29,-0.007115833368014477
2018-01-30,-0.01191107576524261
2018-01-31,0.013996046578318667
2018-02-01,-0.003689523793868447
2018-02-02,-0.025242631906486197
2018-02-05,-0.03610216390769274
2018-02-06,0.024222392039529392
2018-02-07,-0.006626270486753798
2018-02-08,-0.040860847013672784
2018-02-09,0.024997806853723152
2018-02-12,0.014581847626506758
2018-02-13,0.0049354587537696285
2018-02-14,0.021107641112212923
2018-02-15,0.01720313116953134
2018-02-16,0.0010188058011228035
2018-02-20,-0.0002823927238503441
2018-02-21,-0.007816030415126955
2018-02-22,-0.001006738014898155
2018-02-23,0.018454130652666264
2018-02-26,0.016215461489964382
2018-02-27,-0.009738932272733055
2018-02-28,-0.00527893579843628
2018-03-01,-0.014944029768249023
2018-03-02,0.012697622461533178
2018-03-05,0.009049655478541503
2018-03-06,0.007409818565570546
2018-03-07,0.006124211297461733
2018-03-08,0.004030444774376981
2018-03-09,0.017464565398207843
2018-03-12,0.0023661331069153506
2018-03-13,-0.00843734215485059
2018-03-14,-0.002766518528016766
2018-03-15,0.003385502632415904
2018-03-16,-0.0014683841753727288
2018-03-19,-0.015574628007790626
2018-03-20,0.0005645228946030229
2018-03-21,0.0011389423015247158
2018-03-22,-0.02917561891222555
2018-03-23,-0.024462300037454154
2018-03-26,0.040186841957854325
2018-03-27,-0.035394325228149184
2018-03-28,-0.00974963985725797
2018-03-29,0.02205502962536863
2018-04-02,-0.026127399187575565
2018-04-03,0.014183405427702817
2018-04-04,0.01513007850784175
2018-04-05,0.004928307277380958
2018-04-06,-0.02502841581716464
2018-04-09,0.0023939256430655282
2018-04-10,0.020005349758045354
2018-04-11,-0.0058269574843444185
2018-04-12,0.014816345983536278
2018-04-13,-0.004488058611173447
2018-04-16,0.008401468822374997
2018-04-17,0.01613551338122535
2018-04-18,-0.0021077397628865443
2018-04-19,-0.014812293639511729
2018-04-20,-0.007878375978126956
2018-04-23,-0.004091467864533464
2018-04-24,-0.015488777526034765
2018-04-25,-0.003351955631430856
2018-04-26,0.017848103367450203
2018-04-27,-0.0014651011927858879
2018-04-30,-0.006023063376829094
2018-05-01,0.009825514603900059
2018-05-02,-0.006442346218164903
2018-05-03,0.0018290708499804245
2018-05-04,0.017429266392496222
2018-05-07,0.010909551644934939
2018-05-08,0.004204788838260269
2018-05-09,0.01922490848413917
2018-05-10,0.012046919064156725
2018-05-11,-0.003475698827115921
2018-05-14,-2.5613922685391606e-05
2018-05-15,-0.00945157460849778
2018-05-16,0.004491617202117576
2018-05-17,-0.0020917633793775233
2018-05-18,-0.005347505124003954
2018-05-21,0.009839881115088843
2018-05-22,-0.004329385756781706
2018-05-23,0.00892642686805491
2018-05-24,0.0025814536697987803
2018-05-25,-0.0019468406172512224
2018-05-29,-0.008262848078671399
2018-05-30,0.010496147568880454
2018-05-31,-0.0032660159755272537
2018-06-01,0.017235980604692436
2018-06-04,0.004509578058674349
2018-06-05,0.0005099304424652993
2018-06-06,0.0064816601100536435
2018-06-07,-0.01098701001276386
2018-06-08,0.004279751879667765
2018-06-11,-0.002099898998707536
2018-06-12,0.008198815049891577
2018-06-13,0.0034822924491299803
2018-06-14,-0.0011962547388222862
2018-06-15,-0.0013434120372668242
2018-06-18,-0.004425972790099799
2018-06-19,-0.005267412006909508
2018-06-20,-0.003519116745309414
2018-06-21,-0.004848679555808674
2018-06-22,-0.00565717858590901
2018-06-25,-0.016929570640311708
2018-06-26,0.004269382425284364
2018-06-27,-0.01655647564700781
2018-06-28,0.014506030969436106
2018-06-29,0.0014658600697829184
2018-07-02,0.007522808141716692
2018-07-03,-0.008133902301085457
2018-07-05,0.011159879118593754
2018-07-06,0.011166417440947572
2018-07-09,0.006602380009531425
2018-07-10,0.002911399678984709
2018-07-11,-0.0055086877042987495
2018-07-12,0.0080507322099418
2018-07-13,0.0010022875020267604
2018-07-16,-0.004785655169155297
2018-07-17,0.01190196144197922
2018-07-18,0.0015663952629406095
2018-07-19,-0.004815195881470792
2018-07-20,-0.001665441825529291
2018-07-23,0.000613131953042776
2018-07-24,-0.004780895221516139
2018-07-25,0.014595888259019845
2018-07-26,0.000520401173195869
2018-07-27,-0.013914241467997307
2018-07-30,-0.022150206098455333
2018-07-31,0.008819750672282788
2018-08-01,-0.002105632065831671
2018-08-02,0.011343721929748397
2018-08-03,0.004744053016805425
2018-08-06,0.003873232836405886
2018-08-07,0.0030732675737519246
2018-08-08,0.0018205077117730555
2018-08-09,-0.002797011145285551
2018-08-10,-0.004015090211810177
2018-08-13,-0.002588423523112348
2018-08-14,0.0055755811904619965
2018-08-15,-0.013951160821490862
2018-08-16,0.007034807776315279
2018-08-17,-0.006081120780784642
2018-08-20,0.0015242150597645757
2018-08-21,0.008540253178799511
2018-08-22,0.005798567711615106
2018-08-23,0.0016866636804940501
2018-08-24,0.011792287719482228
2018-08-27,0.0069199306941095965
2018-08-28,0.0004366022086068715
2018-08-29,0.007763529911154506
2018-08-30,-0.012927357311982222
2018-08-31,-0.0005162635309348161
2018-09-04,0.0012692211293137033
2018-09-05,-0.012021668617246926
2018-09-06,-0.006514843040184141
2018-09-07,0.00611290766103142
2018-09-10,0.01045811031417559
2018-09-11,-0.0023492497943584127
2018-09-12,-0.00099393432578215
2018-09-13,0.00719476614262957
2018-09-14,0.004156127267519029
2018-09-17,-0.009971543545554405
2018-09-18,0.0073030982482801725
2018-09-19,-0.0035774108058836047
2018-09-20,0.00743126931712257
2018-09-21,0.0013996678562055386
2018-09-24,0.0014789252218305544
2018-09-25,0.0007737125840297452
2018-09-26,-0.0020357967426755134
2018-09-27,0.00027155101908378146
2018-09-28,0.0034828391187929813
2018-10-01,0.003383510920470347
2018-10-02,-0.008477862517658833
2018-10-03,-0.0009468012360746737
2018-10-04,-0.015466742342229268
2018-10-05,-0.011641105644589554
2018-10-08,-0.011494571065322198
2018-10-09,-0.004393709720079872
2018-10-10,-0.041986723107979934
2018-10-11,-0.016824089797611925
2018-10-12,0.024213184808056086
2018-10-15,-0.011034935051038553
2018-10-16,0.028543560357463665
2018-10-17,0.0005117108589940924
2018-10-18,-0.021120016435655843
2018-10-19,-0.013462075736991267
2018-10-22,0.0023403771611393617
2018-10-23,-0.006349339216076952
2018-10-24,-0.04221731070417054
2018-10-25,0.02684322784878606
2018-10-26,-0.02040024044914415
2018-10-29,-0.020081605355873725
2018-10-30,0.019685581596565804
2018-10-31,0.0117241498215891
2018-11-01,0.02842477098639646
2018-11-02,-0.009165124237760152
2018-11-05,-0.0006463251957661657
2018-11-06,0.0069029971190386645
2018-11-07,0.02213533660397056
2018-11-08,-0.0030169169783920407
2018-11-09,-0.022578609882984116
2018-11-12,-0.03430034533177808
2018-11-13,0.007297723942705009
2018-11-14,-0.006647786462401531
2018-11-15,0.018697792296887894
2018-11-16,-0.008812437490004214
2018-11-19,-0.040827226949585994
2018-11-20,-0.004142534342218004
2018-11-21,0.004656676325880158
2018-11-23,-0.005548505296972434
2018-11-26,0.01790391541422181
2018-11-27,-0.0009491308919947077
2018-11-28,0.031820513219857044
2018-11-29,-0.0036398712727423173
2018-11-30,0.005661890339362183
2018-12-03,0.016609779955000025
2018-12-04,-0.02756671422289483
2018-12-06,-0.0012565467712748611
2018-12-07,-0.025733460326550904
2018-12-10,0.016736125721584297
2018-12-11,0.0006214631841708647
2018-12-12,0.009202137212110337
2018-12-13,-0.0049755392611858865
2018-12-14,-0.023394898387253945
2018-12-17,-0.017641028676135522
2018-12-18,0.007596810294440515
2018-12-19,-0.015577573584972521
2018-12-20,-0.012621647733226497
2018-12-21,-0.022061313234935778
2018-12-24,-0.024874048857265692
2018-12-26,0.053359903554293875
2018-12-27,0.010739654250131686
2018-12-28,0.0010398513258212646
2018-12-31,0.009687605770599619
2019-01-02,-0.0014420246742372698
2019-01-03,-0.033267105171789255
2019-01-04,0.0380414791343128
2019-01-07,0.01076271910380312
2019-01-08,0.0036075878354790863
2019-01-09,0.01255244273755538
2019-01-10,0.011082551127527028
2019-01-11,0.0037884916586916634
2019-01-14,-0.008077894734444802
2019-01-15,0.010516408644581969
2019-01-16,-0.00016288085779579494
2019-01-17,0.00817990505589551
2019-01-18,0.016223199642732836
2019-01-22,-0.018529643207520024
2019-01-23,-0.0019086326719098266
2019-01-24,0.015221118926892109
2019-01-25,0.010430494617346808
2019-01-28,-0.014479752135900796
2019-01-29,-0.009520376367582916
2019-01-30,0.020466056695331056
2019-01-31,0.01766549872508362
2019-02-01,0.002916172163329533
2019-02-04,0.004901722754855939
2019-02-05,0.005709693318439427
2019-02-06,-0.006131272926740138
2019-02-07,-0.006859961269726861
2019-02-08,0.021145311690949097
2019-02-11,0.005125352608888879
2019-02-12,0.01281777292274781
2019-02-13,0.001546473900751444
2019-02-14,0.006542019864878166
2019-02-15,0.00885969178803369
2019-02-19,0.00015454558780975754
2019-02-20,0.001735200692552689
2019-02-21,-0.005508910225573463
2019-02-22,0.012066258526186587
2019-02-25,0.0012225730701541102
2019-02-26,0.00599910756777455
2019-02-27,0.002521150812063667
2019-02-28,-0.004001222946022243
2019-03-01,0.005053765142163351
2019-03-04,-0.005529897510505694
2019-03-05,-0.00991687061488634
2019-03-06,-0.008522946535793286
2019-03-07,-0.0028851707336125603
2019-03-08,-0.0034839395801079167
2019-03-11,0.02024957176401385
2019-03-12,0.0008191099242154921
2019-03-13,0.007449910686408409
2019-03-14,-0.0015432984926167642
2019-03-15,0.0045049021770862075
2019-03-18,0.0006345575156694865
2019-03-19,0.004517903237762368
2019-03-20,-0.007486229966000575
2019-03-21,0.026803243252045292
2019-03-22,-0.02769275491612785
2019-03-25,0.0003752605780124879
2019-03-26,0.0077203483109925305
2019-03-27,-0.008388120275100087
2019-03-28,0.0018862526956859723
2019-03-29,0.01138091797794689
2019-04-01,0.014051498669419009
2019-04-02,-0.0017294993363795267
2019-04-03,0.004792706670191238
2019-04-04,-0.005163463791744797
2019-04-05,0.005484430474992922
2019-04-08,0.0004273625971398802
2019-04-09,-0.0044553680820450135
2019-04-10,0.007907763862272047
2019-04-11,-0.0004440777169879498
2019-04-12,0.004817977974955628
2019-04-15,-0.002858648363817399
2019-04-16,0.005651289971601776
2019-04-17,-0.004647791773607287
2019-04-18,-0.0005959484759627285
2019-04-22,0.00041950442005684035
2019-04-23,0.01375533891068487
2019-04-24,0.0015660834742182229
2019-04-25,-0.005585268897724927
2019-04-26,0.00212771663544761
2019-04-29,0.0018392455363432896
2019-04-30,0.004416029366692456
2019-05-01,-0.010264595677321587
2019-05-02,0.004553058687421655
2019-05-03,0.008477042881242295
2019-05-06,-0.008543861890479074
2019-05-07,-0.02247070780919865
2019-05-08,-0.0040543802200589734
2019-05-09,-0.00605566718902888
2019-05-10,0.0007618505435103434
2019-05-13,-0.03849293573171065
2019-05-14,0.019421128420158973
2019-05-15,0.00541423236065209
2019-05-16,0.004080847156896015
2019-05-17,-0.007908791469430684
2019-05-20,-0.018109162041562273
2019-05-21,0.02073676635354285
2019-05-22,-0.007679740634231767
2019-05-23,-0.017702773407159363
2019-05-24,0.0024528930273880023
2019-05-28,-0.00607185296603636
2019-05-29,-0.0053490689825048685
2019-05-30,0.0004511998683794801
2019-05-31,-0.017684452008260174
2019-06-03,-0.0096282408887652
2019-06-04,0.02908363851445932
2019-06-05,0.004883896247575077
2019-06-06,0.017721811929518376
2019-06-07,0.008980532983491801
2019-06-10,0.009929402134483855
2019-06-11,9.900674429273956e-05
2019-06-12,-0.00810022567480271
2019-06-13,0.005655722581638152
2019-06-14,-0.010545712988336143
2019-06-17,0.0009505503561222517
2019-06-18,0.014507396829729435
2019-06-19,0.009126984166878488
2019-06-20,0.016086573339863686
2019-06-21,-0.004463811396302291
2019-06-24,-0.0011386355115416402
2019-06-25,-0.012820298272042745
2019-06-26,0.008051310448202453
2019-06-27,0.009831772571108625
2019-06-28,0.005128001483890551
2019-07-01,0.012777918120869645
2019-07-02,0.0012320748307277829
2019-07-03,0.0009988074462768419
2019-07-05,-0.0070354023368975884
2019-07-08,-0.006291742202197845
2019-07-09,0.0052734697534069855
2019-07-10,0.00663962091016386
2019-07-11,0.005232849617947527
2019-07-12,0.005617519654243077
2019-07-15,0.0032226240032874245
2019-07-16,-0.003464349705581503
2019-07-17,0.0028254586233382663
2019-07-18,0.005483078968875204
2019-07-19,-0.006362135474669799
2019-07-22,0.009579601749336353
2019-07-23,0.0061322492972793515
2019-07-24,0.013120395539183156
2019-07-25,-0.009215802631987097
2019-07-26,0.004737033133399555
2019-07-29,-0.0010605427220669174
2019-07-30,-0.0015264470115898211
2019-07-31,-0.00933038038791135
2019-08-01,-0.005037360884995625
2019-08-02,-0.01995755740249896
2019-08-05,-0.03754255002500823
2019-08-06,0.01643069992777455
2019-08-07,0.00023998961692894746
2019-08-08,0.024989585823151673
2019-08-09,-0.011248532116653337
2019-08-12,-0.010389165027871836
2019-08-13,0.017641234847231606
2019-08-14,-0.031053811496133447
2019-08-15,-0.0014186116608410956
2019-08-16,0.012805647875121139
2019-08-19,0.013775454634765464
2019-08-20,-0.0007829012150985199
2019-08-21,0.009522749324383066
2019-08-22,-0.0009914263431211434
2019-08-23,-0.029478958829926457
2019-08-26,0.012059216913163837
2019-08-27,-0.004980108507641588
2019-08-28,-0.0007269058363478304
2019-08-29,0.015434003327172761
2019-08-30,0.006039585936307957
2019-09-03,-0.00626655123900129
2019-09-04,0.015103557533231523
2019-09-05,0.017611880563590112
2019-09-06,0.0014548915230963664
2019-09-09,-0.0018259752979636111
2019-09-10,0.00402685135923232
2019-09-11,0.014970725334779599
2019-09-12,-0.010032769559928338
2019-09-13,-0.0005695579852694612
2019-09-16,0.003380227736756466
2019-09-17,0.00020694284908950053
2019-09-18,-0.0018358321188253854
2019-09-19,0.00015037534228479313
2019-09-20,-0.008271116462315115
2019-09-23,-0.0008747156090064978
2019-09-24,-0.01504391618356683
2019-09-25,0.009499801468361732
2019-09-26,-0.00014278859325470714
2019-09-27,-0.014928789106738566
2019-09-30,0.0054459837029521025
2019-10-01,-0.014421579584321432
2019-10-02,-0.015374368927773607
2019-10-03,0.01152034625371992
2019-10-04,0.012671794242393342
2019-10-07,-0.003642703697444107
2019-10-08,-0.021663485183523176
2019-10-09,0.013326129797497213
2019-10-10,0.006479064275625125
2019-10-11,0.013905508359874901
2019-10-14,0.0010402178755718797
2019-10-15,0.011289423105371604
2019-10-16,-0.00715654766562494
2019-10-17,0.001580098984009669
2019-10-18,-0.007930762763965267
2019-10-21,0.0057483150127277316
2019-10-22,-0.008946636125137509
2019-10-23,0.0010269898255027424
2019-10-24,0.02073178401403098
2019-10-25,0.010297263050129981
2019-10-28,0.011791550387611425
2019-10-29,-0.007206484102059951
2019-10-30,0.00826049216441811
2019-10-31,-0.011320833280217582
2019-11-01,0.007544483742417289
2019-11-04,0.006034165300566666
2019-11-05,0.004702538615611773
2019-11-06,-0.0003588534936000123
2019-11-07,0.00519226313698785
2019-11-08,0.0023369842477768913
2019-11-11,-0.0007203252621029935
2019-11-12,0.0002888970895821353
2019-11-13,-0.0023903542017364105
2019-11-14,0.0015149946156471225
2019-11-15,0.010995713516333678
2019-11-18,0.00012601527181613876
2019-11-19,-0.004403937624892591
2019-11-20,-0.0013135248574035643
2019-11-21,-0.009504590420713357
2019-11-22,-0.0026368837941992064
2019-11-25,0.014087118088192144
2019-11-26,0.00016438060167469086
2019-11-27,0.0046610501843993325
2019-11-29,-0.007291262540003352
2019-12-02,-0.015261367681859749
2019-12-03,-0.010692465501555653
2019-12-04,0.005570933649514942
2019-12-05,0.0037999751459342483
2019-12-06,0.010425033781106343
2019-12-09,-0.005800951079987553
2019-12-10,0.002161652223690048
2019-12-11,0.015473127231554437
2019-12-12,0.02735573202360013
2019-12-13,0.001735080501959993
2019-12-16,0.012304380772993465
2019-12-17,7.070313855466327e-05
2019-12-18,0.003280893375270564
2019-12-19,0.008540716669751687
2019-12-20,0.008513793457616136
2019-12-23,0.0017523434754598654
2019-12-24,0.00020759280649823743
2019-12-26,0.003743604512034538
2019-12-27,-0.004230146176932593
2019-12-30,-0.007777927916466881
2019-12-31,0.003997710287285411
2020-01-02,0.017490321073332916
2020-01-03,-0.011553027928314653
2020-01-06,0.0010862360735423545
2020-01-07,0.013860046158144325
2020-01-08,0.009324303396506169
2020-01-09,0.004245662493199739
2020-01-10,-0.0041789125362764875
2020-01-13,0.010585975828759092
2020-01-14,-0.0012694499874295363
2020-01-15,-0.005896542893697415
2020-01-16,0.01578089196759209
